804|,2346|,17
804|,1714|,15
804|,3649|,5
804|,1239|,15
804|,2186|,5
804|,2676|,5
804|,3403|,6
804|,2474|,6
804|,806|804,52
804|,2904|804,296
804|,2832|804,36
804|,1943|804,15
804|,735|804,35
804|,2431|804,20
804|,3576|804,14
804|,3023|804,11
804|,345|804,23
804|,1860|804,37
804|,958|804,5
804|,3925|804,20
1007|,1095|,13
1007|,3426|,11
1007|,345|,16
1007|,1559|,10
1007|,2230|,8
1007|,897|,8
1007|,3087|,5
1007|,806|1007,34
1007|,3279|1007,12
3675|,1269|3675,7
2290|,625|,7
2290|,1269|2290,6
634|,342|,11
634|,2289|,5
634|,635|,13
634|,1959|,8
634|,786|,5
634|,1961|,8
634|,3969|,23
634|,3902|,20
634|,3555|,5
634|,1937|,8
634|,630|,10
634|,1960|,5
634|,1209|,6
634|,1317|,8
634|,3214|,5
634|,2730|,8
634|,3383|,5
634|,1313|,5
634|,1612|634,66
1896|,1269|1896,11
1273|,2184|,26
1273|,4130|,17
1273|,1140|,9
1273|,1891|,6
1273|,1541|,14
1273|,3906|,308
1273|,1937|,6
1273|,10|,8
1273|,3493|,6
1273|,630|,24
1273|,3917|,9
1273|,634|,12
1273|,2277|,5
1273|,631|,29
1273|,707|,12
1273|,2900|,6
1273|,704|,31
1273|,1317|,10
1273|,52|,5
1273|,2009|,6
1273|,358|,7
1273|,3325|,13
1273|,3158|,5
1273|,3969|,10
1273|,1800|,5
1273|,2845|,5
1273|,1269|1273,258
1273|,1612|1273,17
1273|,3905|1273,26
1273|,1922|1273,60
1273|,4096|1273,29
1273|,3902|1273,68
1273|,2177|1273,89
1273|,2186|1273,17
1273|,2765|1273,30
1273|,3465|1273,27
1273|,1458|1273,18
1273|,357|1273,57
1273|,2682|1273,20
1273|,2978|1273,34
1273|,198|1273,24
4096|,630|,11
4096|,2177|,13
4096|,2331|,65
4096|,3558|,17
4096|,3223|,9
4096|,3216|,6
4096|,104|,11
4096|,1273|,12
4096|,3286|,6
4096|,498|,6
4096|,1269|4096,59
4096|,2309|4096,22
4096|,2978|4096,49
2373|,852|,5
2373|,1907|,8
2373|,3277|,5
2373|,1269|2373,29
2373|,2374|2373,55
728|,3791|,5
728|,684|,7
728|,3906|,7
728|,4020|,9
728|,852|,12
728|,584|,6
728|,2289|728,12
728|,2994|728,9
3490|,1436|,5
3490|,3489|,6
1612|,1269|,192
1612|,634|,24
1612|,3902|,207
1612|,1313|,103
1612|,1959|,5
1612|,1271|,11
1612|,3325|,26
1612|,1872|,8
1612|,4001|,10
1612|,260|,6
1612|,868|,7
1612|,3214|,9
1612|,1937|,15
1612|,1431|,16
1612|,3969|,5
1612|,628|,7
1612|,1998|1612,17
1612|,2776|1612,21
1612|,383|1612,19
1271|,3902|,14
1271|,2289|,6
1271|,1431|,5
1271|,342|,18
1271|,1137|,9
1271|,1872|,5
1271|,3017|,6
1271|,219|,6
1271|,786|,20
1271|,1961|,7
1271|,1612|1271,19
1271|,2727|1271,18
1271|,3111|1271,10
3214|,605|,7
3214|,3216|,13
3214|,1612|3214,24
4|,3969|,15
4|,3776|,6
4|,5|4,19
4|,58|4,28
5|,825|,5
5|,3969|,22
5|,2724|,5
5|,4|5,26
5|,6|5,18
58|,3969|,7
58|,34|,5
58|,3152|,5
58|,4|58,9
58|,56|58,20
6|,34|,8
6|,1269|,12
6|,5|6,45
6|,7|6,21
1998|,1254|,16
1998|,1997|,17
1998|,637|,18
1998|,1269|,19
1998|,793|,16
1998|,2419|,9
793|,637|,6
793|,1998|793,11
793|,792|793,11
1254|,2418|,11
1254|,1737|,9
1254|,1269|,5
1254|,1736|,9
1254|,1998|1254,10
1738|,2289|,5
1738|,1431|,8
1738|,1739|1738,29
1738|,1208|1738,6
1208|,1431|,5
1208|,1738|1208,29
1208|,1215|1208,8
1739|,1738|1739,16
1739|,1728|1739,31
4017|,1832|,5
4017|,1269|,7
1736|,1254|,12
1736|,1214|,18
1736|,3215|,6
1736|,1269|,16
1736|,1728|,5
1736|,1737|1736,51
1214|,1736|1214,13
1206|,1726|,5
1206|,1207|1206,22
1206|,3179|1206,14
1207|,1206|1207,16
1207|,1209|1207,16
3179|,1269|,10
3179|,1206|3179,16
3179|,1728|3179,12
4106|,1269|,6
239|,3906|,9
239|,238|,6
239|,1269|,9
239|,837|,6
239|,291|,5
4007|,3906|,6
4007|,3223|,7
2979|,3906|,9
2979|,1196|,5
2979|,1165|,6
2979|,2272|,11
1456|,944|,6
1456|,3165|,14
1456|,1313|,16
1456|,1431|,21
1456|,1079|,9
1456|,1344|,8
1456|,2638|,8
1456|,2864|,7
1456|,131|1456,23
1456|,3910|1456,14
131|,2942|,26
131|,3152|,8
131|,4130|,7
131|,1049|,5
131|,806|,10
131|,532|,12
131|,3223|,14
131|,1301|,6
131|,2220|,6
1062|,3325|,6
1470|,3252|,5
1470|,3683|,6
944|,2009|,7
944|,2869|,8
944|,2345|,7
944|,2543|,22
944|,1595|944,13
944|,3902|944,19
1595|,921|,8
1595|,1531|,23
1595|,979|,18
1595|,1091|,5
1595|,2416|,6
1595|,968|,9
1595|,3795|,6
1595|,2452|,9
1595|,2985|,7
1595|,1202|,15
1595|,1075|,5
1595|,2191|,7
1595|,1910|,8
1595|,3435|,5
1595|,2807|,11
1595|,1396|,5
1595|,1079|1595,59
1595|,365|1595,18
1396|,1400|,10
1396|,1595|1396,5
2994|,1079|,14
2994|,2992|,16
2994|,3148|,7
2994|,922|,5
2994|,855|,5
2994|,3436|,7
2994|,2993|,11
2994|,1595|2994,35
214|,1595|,6
28|,27|,7
28|,1836|,5
30|,1851|,6
30|,3844|,6
30|,3846|,5
30|,27|,11
30|,3845|,6
30|,3849|,5
30|,3853|,5
30|,1854|,5
30|,28|30,25
3888|,3906|,49
3888|,2257|,18
3888|,1812|,10
3888|,3909|,5
3888|,3344|,16
3888|,2182|,8
3888|,690|,8
3888|,1404|,14
3888|,599|,7
3888|,2642|,10
3888|,2684|,9
3888|,1851|,11
3888|,2093|,7
3888|,1534|,7
3888|,2518|,7
3888|,2805|,5
3888|,403|,6
3888|,1086|,7
3888|,904|,14
3888|,3185|,6
3888|,340|,6
3888|,816|,8
3888|,2681|,10
3888|,3280|,8
3888|,2307|,10
3888|,1092|3888,13
1377|,3976|,28
1377|,1374|,9
1377|,3336|,5
1377|,317|,7
1377|,2272|,9
1377|,307|,5
1377|,2844|1377,27
1377|,1141|1377,13
3976|,2844|,11
3976|,3902|,5
3976|,1141|,6
3976|,1374|,12
3976|,2936|,5
3976|,911|3976,14
1141|,317|,18
1141|,929|,8
1141|,647|,12
1141|,90|,6
1141|,1377|,6
1141|,2272|,5
1141|,2211|,6
2272|,2739|,39
2272|,3223|,5
2272|,4137|,9
2272|,3065|,10
2272|,1764|,5
2272|,2628|,9
2272|,2978|,26
2272|,21|,7
2272|,2654|,7
2272|,591|,14
2272|,4096|,14
2272|,2927|,8
2272|,1140|,6
2272|,790|,5
2272|,1374|,6
2272|,1141|2272,7
2272|,1370|2272,34
2272|,1604|2272,17
1228|,1571|,10
1367|,631|,10
1367|,2710|,7
1367|,3451|,7
1367|,3445|,12
1367|,1831|,7
1367|,3023|,5
1367|,2959|1367,41
887|,715|,5
887|,4026|,7
887|,851|,7
887|,1302|,5
887|,3648|,6
887|,2959|,9
887|,1367|887,8
887|,621|887,16
887|,134|887,15
887|,3572|887,21
2537|,2904|,7
2904|,844|,10
2904|,203|,16
2904|,303|,24
2904|,597|,17
2904|,806|,22
2904|,2672|,6
2904|,3756|,19
2904|,1581|,18
2904|,2135|,11
2904|,2973|,17
2904|,3109|,11
2904|,640|,12
2904|,2262|,79
2904|,2710|,13
2904|,2933|,18
2904|,4174|,10
2904|,686|,22
2904|,2716|,8
2904|,3933|,20
2904|,3056|,5
2904|,3170|,36
2904|,2963|,9
2904|,1860|,19
2904|,782|,21
2904|,583|,8
2904|,515|,18
2904|,1225|,12
2904|,2942|,11
2904|,3108|,13
2904|,1714|,9
2904|,3442|,16
2904|,3051|,8
2904|,829|,10
2904|,876|,16
2904|,804|,13
2904|,102|,5
2904|,3403|,7
2904|,1117|,18
2904|,3315|,9
2904|,2905|,8
2904|,2854|,12
2904|,3658|,18
2904|,421|,22
2904|,3253|,7
2904|,2193|,5
2904|,2474|,10
2904|,3033|,9
2904|,1439|,5
2904|,1698|,8
2904|,1938|,9
2904|,3167|,5
2904|,2468|,9
2904|,2273|,9
2904|,2346|,18
2904|,21|,7
2904|,2742|,5
2904|,532|,6
2904|,2669|,18
2904|,2693|,7
2904|,264|,5
2904|,3781|,11
2904|,3561|,10
2904|,2460|,9
2904|,3928|,12
2904|,1153|,10
2904|,316|,13
2904|,1164|,6
2904|,509|,8
2904|,2999|,13
2904|,3923|,10
2904|,1540|,5
2904|,3762|,10
2904|,2537|,8
2904|,3924|,17
2904|,3213|,19
2904|,679|,8
2904|,3665|,6
2904|,3864|,11
2904|,2376|,7
2904|,3352|,8
2904|,1931|,7
2904|,4178|,13
2904|,1477|,11
2904|,3341|,8
2904|,2178|,6
2904|,4158|,15
2904|,4159|,6
2904|,3242|,18
2904|,1407|,15
2904|,1051|,5
2904|,1017|,7
2904|,3926|,9
2904|,3784|,14
2904|,681|,15
2904|,3255|,8
2904|,958|,10
2904|,1899|,5
2904|,1287|,5
2904|,735|,16
2904|,1483|,10
2904|,3672|,11
2904|,540|,6
2904|,1943|,6
2904|,692|,6
2904|,1318|,6
2904|,3944|,5
2904|,4140|,7
2904|,329|,8
2904|,3637|,6
2904|,187|2904,21
2904|,3576|2904,13
2904|,3023|2904,33
2904|,3249|2904,27
2710|,206|,10
2710|,2709|,12
2710|,2712|,14
2710|,2711|,13
2710|,1367|,6
2710|,1175|,12
2710|,3025|,5
2710|,2904|2710,44
2710|,804|2710,29
2710|,3524|2710,12
1424|,1764|,10
1424|,2086|,19
1424|,789|,10
1424|,295|,5
1424|,2850|,19
1424|,699|,8
1424|,196|,6
1424|,1321|,6
1424|,2832|1424,7
1424|,1112|1424,70
1424|,2511|1424,39
1386|,1387|,101
1386|,4059|,349
1386|,1122|,33
1386|,833|,22
1386|,134|,5
1386|,2806|,33
1386|,736|,10
1386|,281|,68
1386|,2753|,7
1386|,1292|,20
1386|,206|,9
1386|,3714|,8
1386|,243|,11
1386|,2832|1386,17
1386|,3863|1386,31
1386|,3958|1386,32
3057|,1350|,9
3057|,771|,13
3057|,3023|,21
3057|,3442|,11
3057|,3958|,8
3057|,4146|,17
3057|,2242|,5
3057|,2710|,7
3057|,1279|,11
3057|,1913|,10
3057|,3476|,6
3057|,2693|,7
3057|,1029|,6
3057|,2832|3057,13
3057|,345|3057,20
3057|,1822|3057,27
3057|,1413|3057,38
3057|,1307|3057,7
3057|,2888|3057,7
3057|,4061|3057,32
3057|,1507|3057,13
3057|,2246|3057,17
232|,3057|,9
232|,1943|,6
232|,2908|,5
232|,3395|,12
232|,2832|232,8
735|,654|,5
735|,2904|,88
735|,736|,18
735|,1425|,18
735|,2959|,7
735|,874|,10
735|,3906|,5
735|,2511|,5
735|,3322|,5
735|,597|,8
735|,2919|,5
735|,804|735,22
735|,2229|735,19
735|,1095|735,33
958|,2474|,18
958|,3781|,6
958|,2904|,37
958|,825|,7
958|,619|,6
958|,641|,5
958|,3906|,12
958|,4174|,6
958|,187|,5
958|,959|,6
958|,804|958,13
958|,1922|958,13
958|,1237|958,25
958|,1914|958,16
3405|,1581|,7
3405|,2832|,5
3405|,888|,11
3405|,804|3405,8
2511|,1516|,22
2511|,3279|,13
2511|,1662|,6
2511|,2515|,14
2511|,1095|,18
2511|,766|,8
2511|,3087|,6
2511|,3631|,7
2511|,2346|,5
2511|,1623|,5
2511|,1068|,6
2511|,735|,8
2511|,1004|,5
2511|,532|,6
2511|,2832|,6
2511|,685|,5
2511|,804|2511,24
2511|,686|2511,16
2474|,1007|,5
2474|,333|,7
2474|,1581|,13
2474|,1237|,9
2474|,2904|,37
2474|,806|,8
2474|,1943|,18
2474|,1018|,8
2474|,156|,7
2474|,4174|,7
2474|,969|,6
2474|,2196|,7
2474|,3538|,14
2474|,3933|,5
2474|,3784|,9
2474|,2024|,6
2474|,804|2474,47
2474|,187|2474,18
2474|,958|2474,25
1943|,1239|,5
1943|,1945|,19
1943|,3388|,8
1943|,3916|,7
1943|,958|,5
1943|,3538|,32
1943|,2832|,6
1943|,1174|,15
1943|,375|,8
1943|,3613|,7
1943|,3249|,6
1943|,3403|,5
1943|,2693|,7
1943|,3576|,5
1943|,187|,7
1943|,367|,5
1943|,2262|,6
1943|,2348|,5
1943|,804|1943,89
1943|,735|1943,17
1943|,2474|1943,33
345|,806|,17
345|,1233|,6
345|,1239|,17
345|,3085|,9
345|,2904|,36
345|,1714|,6
345|,3059|,10
345|,2492|,5
345|,2942|,15
345|,4026|,9
345|,2832|,7
345|,2474|,5
345|,2676|,6
345|,804|345,64
345|,1174|345,16
345|,2741|345,38
1714|,89|,8
1714|,1860|,6
1714|,804|1714,20
3023|,3024|,8
3023|,3951|,5
3023|,405|,32
3023|,3442|,5
3023|,2511|,6
3023|,3242|,5
3023|,303|,6
3023|,804|3023,14
1848|,3906|,6
3854|,3114|,14
3854|,3585|,5
3854|,1851|,64
3854|,1332|,6
3854|,1841|,16
3854|,342|,7
3854|,3582|,7
3854|,4102|,7
3854|,1837|,9
3854|,1267|,6
3854|,1838|,20
3854|,873|,10
3854|,1404|,5
3854|,1174|,12
3854|,1401|,11
3854|,3906|,6
3854|,3800|,8
3854|,1853|,8
3854|,3763|,7
3854|,1571|,7
3854|,3855|,10
3854|,30|3854,44
1571|,1872|,13
1571|,2145|,18
1571|,3339|,16
1571|,3164|,15
1571|,3985|,8
1571|,856|,10
1571|,1147|,9
1571|,2753|,21
1571|,3906|,18
1571|,2835|,9
1571|,3902|,5
1571|,2357|,9
1571|,2834|,11
1571|,2742|,11
1571|,1851|,7
1571|,3854|1571,22
1571|,869|1571,54
1571|,1634|1571,36
1571|,736|1571,28
1571|,3453|1571,12
1571|,2956|1571,15
1571|,134|1571,20
1571|,1425|1571,37
1238|,3500|,10
1238|,1234|,12
1238|,1267|,10
1238|,1237|,6
1238|,2230|,10
1238|,3104|,17
1238|,2439|,17
1238|,2348|,8
1238|,2937|,9
1238|,2431|,5
1238|,4033|,7
1238|,345|,7
1238|,151|1238,9
1425|,874|,19
1425|,735|,11
1425|,1237|,19
1425|,736|,5
1425|,1571|1425,34
1425|,4116|1425,64
1425|,2652|1425,24
1425|,530|1425,37
1634|,736|,17
1634|,3956|,8
1634|,2834|,5
1634|,2832|,9
1634|,3085|,5
1634|,2710|,5
1634|,1175|,6
1634|,4040|,6
1634|,1571|1634,68
1634|,2956|1634,23
298|,2753|,18
298|,3906|,7
298|,3249|,5
298|,2755|,5
298|,342|,12
298|,3607|,5
298|,4005|,26
298|,2734|,8
298|,1635|,7
298|,1571|298,7
298|,3426|298,11
298|,295|298,30
3164|,1571|,6
3164|,1874|,5
1851|,1218|,14
1851|,3854|,15
1851|,1848|,7
1851|,3906|,7
1851|,2651|,7
1851|,2479|,12
1851|,1401|,6
1851|,30|1851,32
820|,1202|,9
820|,2177|,5
820|,2452|820,13
820|,952|820,7
2240|,615|,7
2240|,2927|,21
2240|,2714|,19
2240|,2496|,8
2240|,1015|,15
2240|,3499|,25
2240|,2452|2240,12
2240|,2177|2240,68
2427|,3829|,55
2427|,1951|,15
2427|,3322|,76
2427|,3082|,11
2427|,2286|,12
2427|,4137|,6
2427|,3917|,5
2427|,333|,26
2427|,2574|,8
2427|,1305|,12
2427|,3040|,15
2427|,2239|,12
2427|,3152|,5
2427|,13|,7
2427|,151|,7
2427|,631|,7
2427|,688|,15
2427|,1188|,12
2427|,3369|,11
2427|,3048|,7
2427|,1486|,14
2427|,2426|,5
2427|,3799|,8
2427|,2472|,5
2427|,742|,6
2427|,2452|2427,11
2427|,932|2427,44
2427|,279|2427,41
2427|,1268|2427,29
2427|,2744|2427,38
2427|,1518|2427,53
2427|,308|2427,48
2427|,3535|2427,14
2427|,198|2427,17
2427|,3076|2427,19
2427|,167|2427,61
2427|,2447|2427,7
2427|,1104|2427,22
874|,3576|,7
874|,735|,16
874|,2832|,6
874|,1907|,10
874|,2652|,5
874|,1237|,14
874|,1571|,6
874|,2511|,13
874|,3906|,9
874|,2086|,6
874|,100|,8
874|,1943|874,12
874|,1425|874,28
874|,3221|874,6
3538|,641|,7
3538|,625|,9
3538|,3906|,5
3538|,1269|,8
3538|,21|,6
3538|,2376|,5
3538|,2693|,5
3538|,3864|,5
3538|,367|,7
3538|,3812|,9
3538|,34|,5
3538|,1174|,6
3538|,1039|,8
3538|,1943|3538,28
3538|,735|3538,9
3538|,2474|3538,31
1945|,52|,11
1945|,1313|,10
1945|,289|,8
1945|,641|,7
1945|,1943|1945,22
1945|,634|1945,8
2919|,869|,6
2919|,3576|,11
2919|,2998|,9
2919|,1174|,11
2919|,2956|,5
2919|,1237|,10
2919|,1908|,7
2919|,1300|,9
2919|,2832|,8
2919|,3906|,6
2919|,2761|,12
2919|,2762|,9
2919|,1004|,5
2919|,2652|,10
2919|,1571|,9
2919|,4130|,6
2919|,528|,15
2919|,367|,5
2919|,1706|,5
2919|,1367|,5
2919|,3901|,5
2919|,2729|,7
2919|,735|2919,27
2919|,1860|2919,20
2919|,1516|2919,9
907|,905|907,10
906|,1627|,10
906|,3906|,9
3677|,3906|,9
3677|,1015|,11
3677|,342|,6
3677|,868|,5
3677|,3874|,5
3677|,1845|,5
1532|,199|,32
1532|,3036|,30
1532|,2582|,11
1532|,162|,9
1532|,3906|,11
199|,630|,25
199|,342|,5
199|,1532|,8
199|,3240|,5
199|,3906|,20
199|,1432|,19
199|,3910|199,17
512|,3902|,7
512|,1404|,5
1008|,1371|,33
1008|,799|,15
1008|,3906|,12
1008|,1292|,5
1008|,741|,10
1008|,767|,7
1008|,342|,5
3493|,3466|,26
3493|,2185|,11
3493|,2482|,20
3493|,1313|,15
3493|,895|,5
3493|,115|,13
3493|,302|,7
3493|,3905|,6
3493|,1008|,5
3493|,3020|,9
3493|,2186|,5
3493|,1458|,7
3493|,1273|,6
3493|,3954|,6
3493|,2863|,5
3493|,3489|3493,56
1654|,3906|,13
1654|,1851|,18
1654|,1008|,8
1654|,741|,20
1654|,1112|,10
1654|,3854|,16
1654|,2482|,16
1654|,2524|,8
1654|,2724|,5
1654|,2456|,5
1654|,3902|,8
1654|,342|,16
1654|,2710|,7
1654|,1404|1654,19
3749|,3036|,8
3749|,343|,5
3749|,3910|,8
87|,1542|,9
87|,3036|,23
87|,4020|,9
87|,197|,11
87|,4096|,6
198|,3906|,44
198|,2681|,5
198|,1273|198,53
198|,631|198,27
1162|,1317|,5
1162|,496|,7
1162|,4049|,11
1162|,1396|,8
1162|,1181|,8
1162|,2495|,7
1162|,2177|,7
1162|,1791|,7
1162|,4180|,8
1162|,1398|,6
1162|,1273|1162,18
1162|,1541|1162,7
1162|,1538|1162,14
1162|,2674|1162,42
2925|,3906|,7
2925|,1361|,8
2925|,825|,5
2925|,868|,7
2925|,2380|,8
2925|,3905|,7
2925|,2580|,7
2925|,1273|2925,22
2177|,2427|,5
2177|,3493|,18
2177|,1822|,26
2177|,921|,143
2177|,932|,8
2177|,3633|,6
2177|,3049|,10
2177|,3322|,11
2177|,3020|,7
2177|,1297|,13
2177|,2496|,11
2177|,1162|,5
2177|,3992|,6
2177|,532|,8
2177|,284|,10
2177|,1909|,12
2177|,824|,5
2177|,1273|2177,42
2177|,2240|2177,46
2177|,1977|2177,20
2177|,1538|2177,16
2177|,3463|2177,27
3686|,2184|3686,28
3686|,1139|3686,21
3323|,2959|,25
3323|,3819|,7
3323|,789|,10
3323|,527|,10
3323|,1912|,5
3323|,278|,7
3323|,749|,11
3323|,318|,5
3323|,394|,7
3323|,4083|,5
3323|,2184|3323,13
3323|,2369|3323,28
3323|,243|3323,26
3323|,1822|3323,35
3323|,307|3323,28
3323|,1321|3323,20
3323|,2806|3323,36
3323|,3958|3323,8
3323|,1508|3323,20
3966|,2787|,6
3966|,4112|,9
3966|,4107|,5
2787|,2312|,6
2787|,3184|,7
2787|,1553|,9
2787|,3152|,11
2787|,1969|,12
2787|,3733|2787,40
2787|,4112|2787,20
1140|,3657|,16
1140|,104|,8
1140|,4096|,10
1140|,34|,6
1140|,2787|1140,13
1140|,338|1140,14
1140|,1374|1140,14
2312|,2944|,28
2312|,2603|,9
2312|,4112|,20
2312|,1541|,13
2944|,2014|,8
2944|,3657|,8
2944|,1971|,11
2944|,4112|,6
2944|,2312|,5
2944|,1185|,10
2944|,21|,5
2944|,1969|,10
2944|,2619|2944,25
1989|,1127|,5
1989|,3572|,8
1989|,741|,14
1989|,1008|,5
1989|,630|,5
1989|,3466|,6
1989|,3906|,11
2257|,3888|,10
2257|,3909|,5
2524|,816|,5
2524|,3191|,21
2524|,1404|,6
2524|,197|,7
2524|,3906|,26
2524|,1617|,5
2524|,1654|,12
2524|,2267|,11
2524|,2525|,6
2524|,2399|2524,13
1413|,1344|,18
1413|,3057|,81
1413|,3977|,22
1413|,134|,27
1413|,3572|,6
1413|,779|,70
1413|,3979|,13
1413|,686|,6
1413|,1387|,16
1413|,4126|,6
1413|,3951|,7
1413|,4026|,15
1413|,3905|,7
1413|,1273|,6
1413|,394|,6
1413|,1015|1413,21
1413|,3343|1413,15
1413|,1704|1413,20
1413|,3978|1413,33
1413|,3337|1413,16
1413|,2888|1413,67
1413|,2305|1413,6
1411|,569|,7
1411|,3783|,10
1411|,1638|,5
1411|,2603|1411,55
1411|,574|1411,32
2303|,3857|,6
2303|,3906|,5
1218|,3906|,8
3278|,1760|,5
3278|,2185|,7
3278|,2482|3278,18
496|,1538|,6
496|,1541|,16
496|,1396|,13
496|,3256|,7
496|,648|,16
496|,1400|,6
496|,2674|,12
496|,1162|,11
496|,3674|,7
496|,269|,15
496|,3659|,6
496|,1317|496,15
3252|,159|,14
3252|,3906|,7
3252|,3892|,5
3252|,3905|3252,24
3252|,3249|3252,72
3252|,3475|3252,16
3616|,1317|,9
3616|,1969|,7
3616|,1541|,15
3616|,362|,8
3616|,1793|,8
3616|,3615|,7
3616|,2742|,7
3616|,4162|,19
3616|,1313|,21
3616|,3906|,8
3616|,1267|,8
3616|,2184|,9
3616|,1907|,5
3616|,1273|,5
3616|,1431|,7
3616|,2734|,7
3616|,3905|,10
3616|,1555|3616,12
3616|,801|3616,21
3559|,151|,5
3559|,3616|3559,11
3915|,1581|,8
3915|,3181|,7
3915|,3906|,66
3915|,1583|,8
3915|,1312|,7
3915|,1078|,6
3915|,1018|3915,22
1581|,2544|,18
1581|,3906|,5
1581|,1943|,7
1581|,2468|,5
1581|,2963|,13
1581|,2904|,42
1581|,897|,7
1581|,1583|,12
1581|,630|,8
1581|,1891|,5
1581|,3405|,11
1581|,1822|,5
1581|,156|,7
1581|,3087|,5
1581|,3465|,6
1581|,2776|,10
1581|,3585|,6
1581|,1242|,6
1581|,929|,5
1581|,2262|,11
1581|,2474|,6
1581|,888|,5
1581|,804|,10
1581|,829|,5
1581|,1582|,7
3886|,3661|,7
3886|,2681|3886,15
3018|,2248|,21
3018|,342|,10
3018|,1317|,15
3018|,3020|,14
3018|,3216|,6
3018|,3489|,11
3018|,856|,5
3018|,1313|,21
3018|,115|,8
3018|,2924|,5
3018|,2185|,7
3018|,3949|,8
3018|,621|3018,31
1919|,3483|,8
1919|,3486|,18
1919|,2522|,8
1919|,3481|,9
1919|,3482|,5
1919|,1174|1919,20
1919|,1316|1919,13
1919|,3484|1919,21
3484|,3481|,6
3484|,3526|,5
3484|,1174|,11
3484|,3906|,10
3484|,1819|,11
3484|,1919|3484,13
3484|,3479|3484,12
3481|,1819|,28
3481|,1174|,6
3481|,275|,14
3481|,3906|,7
3481|,3482|,13
3481|,1919|3481,16
3481|,690|3481,7
3481|,3479|3481,24
3181|,3484|,8
4040|,134|,5
4040|,1042|,39
4040|,3579|,19
4040|,1634|4040,41
2145|,1571|,5
2145|,3906|,6
2145|,1317|,7
2145|,869|,5
3339|,1571|,5
3343|,4110|,7
3343|,1413|,8
3343|,3855|,5
3343|,3582|,12
3343|,2959|,10
3343|,3508|,10
3343|,369|3343,17
4110|,3426|,9
4110|,3343|,9
4110|,3902|,8
4110|,1313|,7
437|,3942|,18
437|,2369|,14
437|,1462|,9
437|,3941|,10
437|,442|,10
437|,3100|,11
437|,3902|,5
437|,3466|,5
3463|,1494|,10
3463|,2177|,6
3463|,639|,6
3463|,2431|,9
3463|,437|3463,17
3463|,4033|3463,47
3463|,2603|3463,150
3222|,549|,9
3222|,2534|,5
3222|,1317|,12
3222|,652|,11
3222|,1833|,6
1415|,1269|,32
1415|,3507|,5
1415|,2009|,6
1415|,3466|,5
1415|,3902|,5
1415|,1338|1415,39
1415|,1337|1415,60
1415|,1414|1415,27
1415|,3246|1415,19
1415|,2373|1415,32
1414|,1337|,8
1414|,433|,12
1414|,1269|,10
1414|,711|,7
1414|,3246|,9
1414|,3906|,5
1414|,1415|1414,16
1414|,2373|1414,7
1414|,201|1414,21
3507|,3906|,6
3507|,34|,9
3507|,317|,10
3507|,1415|3507,28
3507|,2776|3507,82
3507|,1414|3507,26
1338|,4130|,6
1338|,1269|,5
1338|,3465|,8
1338|,1337|,11
193|,2369|,14
193|,3466|,6
193|,529|,6
193|,1571|,6
193|,735|,5
193|,2959|,6
193|,115|,5
193|,535|193,15
193|,1417|193,11
3004|,1937|,15
3004|,1805|3004,16
702|,1088|,11
702|,115|,16
702|,243|,7
702|,21|,5
702|,2369|702,11
1247|,1971|,51
1247|,243|,6
1247|,3725|,5
1247|,2370|,6
1247|,3244|,5
1247|,3565|,12
1247|,2103|,6
1247|,2369|1247,51
1247|,1746|1247,15
1088|,3114|,7
1088|,1623|,5
1088|,3952|,9
1088|,2176|,7
1088|,325|,7
1088|,243|1088,30
1088|,3293|1088,28
2229|,533|,9
2229|,3916|,6
2229|,771|,12
2229|,1029|,6
2229|,1267|,15
2229|,1508|,8
2229|,243|2229,150
2229|,1174|2229,57
2229|,3975|2229,17
2229|,2959|2229,80
2229|,1321|2229,35
2229|,2806|2229,50
2337|,2959|,5
2337|,115|,10
2337|,255|,13
2337|,243|2337,18
3877|,243|,5
3877|,3156|,18
3877|,704|,11
3877|,1478|,5
3877|,2369|3877,15
1122|,3906|,6
1122|,4058|,22
1122|,2794|,21
1122|,604|,16
1122|,357|,8
1122|,824|,9
1122|,1937|,5
1122|,243|,8
1122|,2369|1122,17
1122|,1386|1122,32
765|,1891|,5
765|,2724|,10
765|,541|,17
765|,2369|765,13
765|,243|765,13
765|,2505|765,29
765|,1805|765,11
765|,2448|765,23
765|,3952|765,16
833|,1929|,13
833|,2369|833,39
833|,535|833,47
833|,243|833,32
833|,3156|833,58
833|,3958|833,45
480|,2724|,5
480|,1313|,8
480|,2369|480,14
2245|,260|,33
2245|,243|,11
2245|,115|,15
2245|,833|,11
2245|,1503|,12
2245|,1247|,5
2245|,4076|,9
2245|,747|,30
2245|,1412|,5
2245|,724|,6
2245|,2723|,6
2245|,2369|2245,48
2245|,1863|2245,20
2245|,4167|2245,473
2245|,3767|2245,39
853|,558|,6
853|,852|,8
2402|,2544|,20
2402|,729|,9
2402|,1018|,12
2402|,2514|,7
2402|,1909|,16
2402|,3435|,7
2402|,1188|,8
2402|,3601|,7
2402|,2191|,5
2544|,422|,12
2544|,1581|,12
2544|,412|,7
2544|,1317|,7
2544|,729|,6
2544|,1188|,28
2544|,3279|,6
2544|,574|,6
2544|,825|,8
2544|,3915|,10
2544|,1018|,20
2544|,2259|,6
2544|,317|,5
2544|,888|,10
2544|,1943|,6
2544|,1376|2544,31
729|,2402|,8
729|,3906|,10
729|,3435|,9
729|,2097|,6
729|,1313|,7
